Wave long;Wave short
1902.50781;
1901.4707;
1900.43164;
1899.39453;
1898.35547;
1897.31641;
1896.27734;
1895.23828;
1894.19922;
1893.16016;
1892.12109;
1891.08203;
1890.04102;
1889.00195;
1887.96094;
1886.92188;
1885.88086;
1884.83984;
1883.79883;
1882.75781;
1881.7168;
1880.67578;
1879.63477;
1878.59375;
1877.55078;
1876.50977;
1875.4668;
1874.42383;
1873.38086;
1872.33984;
1871.29688;
1870.25391;
1869.20898;
1868.16602;
1867.12305;
1866.07813;
1865.03516;
1863.99023;
1862.94727;
1861.90234;
1860.85742;
1859.8125;
1858.76758;
1857.72266;
1856.67773;
1855.63086;
1854.58594;
1853.54102;
1852.49414;
1851.44727;
1850.40234;
1849.35547;
1848.30859;
1847.26172;
1846.21484;
1845.16797;
1844.11914;
1843.07227;
1842.02539;
1840.97656;
1839.92773;
1838.88086;
1837.83203;
1836.7832;
1835.73438;
1834.68555;
1833.63672;
1832.58594;
1831.53711;
1830.48828;
1829.4375;
1828.38867;
1827.33789;
1826.28711;
1825.23633;
1824.18555;
1823.13477;
1822.08398;
1821.0332;
1819.98047;
1818.92969;
1817.87891;
1816.82617;
1815.77344;
1814.7207;
1813.66992;
1812.61719;
1811.56445;
1810.51172;
1809.45703;
1808.4043;
1807.35156;
1806.29688;
1805.24414;
1804.18945;
1803.13477;
1802.08008;
1801.02539;
1799.9707;
1798.91602;
1797.86133;
1796.80664;
1795.75;
1794.69531;
1793.63867;
1792.58398;
1791.52734;
1790.4707;
1789.41406;
1788.35742;
1787.30078;
1786.24414;
1785.18555;
1784.12891;
1783.07227;
1782.01367;
1780.95508;
1779.89844;
1778.83984;
1777.78125;
1776.72266;
1775.66406;
1774.60547;
1773.54492;
1772.48633;
1771.42773;
1770.36719;
1769.30664;
1768.24805;
1767.1875;
1766.12695;
1765.06641;
1764.00586;
1762.94531;
1761.88281;
1760.82227;
1759.76172;
1758.69922;
1757.63672;
1756.57617;
1755.51367;
1754.45117;
1753.38867;
1752.32617;
1751.26367;
1750.20117;
1749.13672;
1748.07422;
1747.00977;
1745.94727;
1744.88281;
1743.81836;
1742.75391;
1741.68945;
1740.625;
1739.56055;
1738.49609;
1737.42969;
1736.36523;
1735.29883;
1734.23438;
1733.16797;
1732.10156;
1731.03516;
1729.96875;
1728.90234;
1727.83594;
1726.76953;
1725.70117;
1724.63477;
1723.56641;
1722.5;
1721.43164;
1720.36328;
1719.29492;
1718.22656;
1717.1582;
1716.08984;
1715.02148;
1713.95313;
1712.88281;
1711.81445;
1710.74414;
1709.67383;
1708.60352;
1707.53516;
1706.46484;
1705.39258;
1704.32227;
1703.25195;
1702.18164;
1701.10938;
1700.03906;
1698.9668;
1697.89453;
1696.82422;
1695.75195;
1694.67969;
1693.60742;
1692.5332;
1691.46094;
1690.38867;
1689.31445;
1688.24219;
1687.16797;
1686.09375;
1685.02148;
1683.94727;
1682.87305;
1681.79688;
1680.72266;
1679.64844;
1678.57422;
1677.49805;
1676.42383;
1675.34766;
1674.27148;
1673.19531;
1672.11914;
1671.04297;
1669.9668;
1668.89063;
1667.81445;
1666.73828;
1665.66016;
1664.58203;
1663.50586;
1662.42773;
1661.34961;
1660.27148;
1659.19336;
1658.11523;
1657.03711;
1655.95898;
1654.87891;
1653.80078;
1652.7207;
1651.64063;
1650.5625;
1649.48242;
1648.40234;
1647.32227;
1646.24219;
1645.16016;
1644.08008;
1643;
1641.91797;
1640.83789;
1639.75586;
1638.67383;
1637.5918;
1636.50977;
1635.42773;
1634.3457;
1633.26367;
1632.18164;
1631.09766;
1630.01563;
1628.93164;
1627.84766;
1626.76563;
1625.68164;
1624.59766;
1623.51367;
1622.42773;
1621.34375;
1620.25977;
1619.17383;
1618.08984;
1617.00391;
1615.91797;
1614.83398;
1613.74805;
1612.66211;
1611.57617;
1610.48828;
1609.40234;
1608.31641;
1607.22852;
1606.14258;
1605.05469;
1603.9668;
1602.87891;
1601.79102;
1600.70313;
1599.61523;
1598.52734;
1597.43945;
1596.34961;
1595.26172;
1594.17188;
1593.08398;
1591.99414;
1590.9043;
1589.81445;
1588.72461;
1587.63477;
1586.54492;
1585.45313;
1584.36328;
1583.27148;
1582.18164;
1581.08984;
1579.99805;
1578.90625;
1577.81445;
1576.72266;
1575.63086;
1574.53906;
1573.44531;
1572.35352;
1571.25977;
1570.16797;
1569.07422;
1567.98047;
1566.88672;
1565.79297;
1564.69922;
1563.60547;
1562.51172;
1561.41602;
1560.32227;
1559.22656;
1558.13086;
1557.03711;
1555.94141;
1554.8457;
1553.75;
1552.6543;
1551.55664;
1550.46094;
1549.36523;
1548.26758;
1547.17188;
1546.07422;
1544.97656;
1543.87891;
1542.78125;
1541.68359;
1540.58594;
1539.48828;
1538.38867;
1537.29102;
1536.19141;
1535.09375;
1533.99414;
1532.89453;
1531.79492;
1530.69531;
1529.5957;
1528.49609;
1527.39453;
1526.29492;
1525.19336;
1524.09375;
1522.99219;
1521.89063;
1520.78906;
1519.68945;
1518.58594;
1517.48438;
1516.38281;
1515.28125;
1514.17773;
1513.07617;
1511.97266;
1510.86914;
1509.76563;
1508.66406;
1507.56055;
1506.45508;
1505.35156;
1504.24805;
1503.14453;
1502.03906;
1500.93359;
1499.83008;
1498.72461;
1497.61914;
1496.51367;
1495.4082;
1494.30273;
1493.19727;
1492.08984;
1490.98438;
1489.87695;
1488.77148;
1487.66406;
1486.55664;
1485.44922;
1484.3418;
1483.23438;
1482.12695;
1481.01953;
1479.91016;
1478.80273;
1477.69336;
1476.58594;
1475.47656;
1474.36719;
1473.25781;
1472.14844;
1471.03906;
1469.92969;
1468.81836;
1467.70898;
1466.59766;
1465.48828;
1464.37695;
1463.26563;
1462.1543;
1461.04297;
1459.93164;
1458.82031;
1457.70703;
1456.5957;
1455.48438;
1454.37109;
1453.25781;
1452.14648;
1451.0332;
1449.91992;
1448.80664;
1447.69141;
1446.57813;
1445.46484;
1444.34961;
1443.23633;
1442.12109;
1441.00586;
1439.89258;
1438.77734;
1437.66211;
1436.54688;
1435.42969;
1434.31445;
1433.19922;
1432.08203;
1430.9668;
1429.84961;
1428.73242;
1427.61523;
1426.49805;
1425.38086;
1424.26367;
1423.14648;
1422.02734;
1420.91016;
1419.79102;
1418.67383;
1417.55469;
1416.43555;
1415.31641;
1414.19727;
1413.07813;
1411.95898;
1410.83789;
1409.71875;
1408.59766;
1407.47852;
1406.35742;
1405.23633;
1404.11523;
1402.99414;
1401.87305;
1400.75195;
1399.63086;
1398.50781;
1397.38672;
1396.26367;
1395.14063;
1394.01953;
1392.89648;
1391.77344;
1390.65039;
1389.52734;
1388.40234;
1387.2793;
1386.1543;
1385.03125;
1383.90625;
1382.78125;
1381.6582;
1380.5332;
1379.4082;
1378.2832;
1377.15625;
1376.03125;
1374.9043;
1373.7793;
1372.65234;
1371.52734;
1370.40039;
1369.27344;
1368.14648;
1367.01953;
1365.89258;
1364.76367;
1363.63672;
1362.50781;
1361.38086;
1360.25195;
1359.12305;
1357.99414;
1356.86523;
1355.73633;
1354.60742;
1353.47852;
1352.34766;
1351.21875;
1350.08789;
1348.95898;
1347.82813;
1346.69727;
1345.56641;
1344.43555;
1343.30469;
1342.17383;
1341.04102;
1339.91016;
1338.77734;
1337.64648;
1336.51367;
1335.38086;
1334.24805;
1333.11523;
1331.98242;
1330.84961;
1329.71484;
1328.58203;
1327.44727;
1326.31445;
1325.17969;
1324.04492;
1322.91016;
1321.77539;
1320.64063;
1319.50586;
1318.37109;
1317.23438;
1316.09961;
1314.96289;
1313.82617;
1312.69141;
1311.55469;
1310.41797;
1309.28125;
1308.14258;
1307.00586;
1305.86914;
1304.73047;
1303.59375;
1302.45508;
1301.31641;
1300.17773;
1299.03906;
1297.90039;
1296.76172;
1295.62305;
1294.48242;
1293.34375;
1292.20313;
1291.06445;
1289.92383;
1288.7832;
1287.64258;
1286.50195;
1285.36133;
1284.2207;
1283.07813;
1281.9375;
1280.79492;
1279.65234;
1278.51172;
1277.36914;
1276.22656;
1275.08398;
1273.94141;
1272.79688;
1271.6543;
1270.51172;
1269.36719;
1268.22266;
1267.08008;
1265.93555;
1264.79102;
1263.64648;
1262.50195;
1261.35547;
1260.21094;
1259.06641;
1257.91992;
1256.77344;
1255.62891;
1254.48242;
1253.33594;
1252.18945;
1251.04297;
1249.89648;
1248.74805;
1247.60156;
1246.45313;
1245.30664;
1244.1582;
1243.00977;
1241.86133;
1240.71289;
1239.56445;
1238.41602;
1237.26563;
1236.11719;
1234.9668;
1233.81836;
1232.66797;
1231.51758;
1230.36719;
1229.2168;
1228.06641;
1226.91602;
1225.76563;
1224.61328;
1223.46289;
1222.31055;
1221.1582;
1220.00586;
1218.85352;
1217.70117;
1216.54883;
1215.39648;
1214.24414;
1213.08984;
1211.9375;
1210.7832;
1209.62891;
1208.47656;
1207.32227;
1206.16797;
1205.01172;
1203.85742;
1202.70313;
1201.54883;
1200.39258;
1199.23633;
1198.08203;
1196.92578;
1195.76953;
1194.61328;
1193.45703;
1192.29883;
1191.14258;
1189.98633;
1188.82813;
1187.67188;
1186.51367;
1185.35547;
1184.19727;
1183.03906;
1181.88086;
1180.72266;
1179.5625;
1178.4043;
1177.24414;
1176.08594;
1174.92578;
1173.76563;
1172.60547;
1171.44531;
1170.28516;
1169.125;
1167.96289;
1166.80273;
1165.64063;
1164.48047;
1163.31836;
1162.15625;
1160.99414;
1159.83203;
1158.66992;
1157.50781;
1156.34375;
1155.18164;
1154.01758;
1152.85547;
1151.69141;
1150.52734;
1149.36328;
1148.19922;
1147.03516;
1145.87109;
1144.70508;
1143.54102;
1142.375;
1141.20898;
1140.04492;
1138.87891;
1137.71289;
1136.54688;
1135.38086;
1134.21289;
1133.04688;
1131.87891;
1130.71289;
1129.54492;
1128.37695;
1127.21094;
1126.04297;
1124.87305;
1123.70508;
1122.53711;
1121.36914;
1120.19922;
1119.0293;
1117.86133;
1116.69141;
1115.52148;
1114.35156;
1113.18164;
1112.01172;
1110.83984;
1109.66992;
1108.49805;
1107.32813;
1106.15625;
1104.98438;
1103.8125;
1102.64063;
1101.46875;
1100.29688;
1099.125;
1097.95117;
1096.7793;
1095.60547;
1094.43164;
1093.25781;
1092.08398;
1090.91016;
1089.73633;
1088.5625;
1087.38867;
1086.21289;
1085.03906;
1083.86328;
1082.6875;
1081.51172;
1080.33594;
1079.16016;
1077.98438;
1076.80859;
1075.63086;
1074.45508;
1073.27734;
1072.10156;
1070.92383;
1069.74609;
1068.56836;
1067.39063;
1066.21289;
1065.0332;
1063.85547;
1062.67773;
1061.49805;
1060.31836;
1059.13867;
1057.95898;
1056.7793;
1055.59961;
1054.41992;
1053.24023;
1052.05859;
1050.87891;
1049.69727;
1048.51563;
1047.33594;
1046.1543;
1044.9707;
1043.78906;
1042.60742;
1041.42578;
1040.24219;
1039.06055;
1037.87695;
1036.69336;
1035.50977;
1034.32617;
1033.14258;
1031.95898;
1030.77539;
1029.58984;
1028.40625;
1027.2207;
1026.03711;
1024.85156;
1023.66602;
1022.48047;
1021.29492;
1020.10742;
1018.92188;
1017.73633;
1016.54883;
1015.36328;
1014.17578;
1012.98828;
1011.80078;
1010.61328;
1009.42578;
1008.23828;
1007.04883;
1005.86133;
1004.67188;
1003.48242;
1002.29492;
1001.10547;
999.91602;
998.72656;
997.53516;
996.3457;
995.15625;
993.96484;
992.77539;
991.58398;
990.39258;
989.20117;
988.00977;
986.81836;
985.62695;
984.43359;
983.24219;
982.04883;
980.85742;
979.66406;
978.4707;
977.27734;
976.08398;
974.89063;
973.69727;
972.50195;
971.30859;
970.11328;
968.91797;
967.72461;
966.5293;
965.33398;
964.13867;
962.94141;
961.74609;
960.55078;
959.35352;
958.15625;
956.96094;
955.76367;
954.56641;
953.36914;
952.17188;
950.97266;
949.77539;
948.57813;
947.37891;
946.17969;
944.98047;
943.7832;
942.58398;
941.38281;
940.18359;
938.98438;
937.7832;
936.58398;
935.38281;
934.18359;
932.98242;
931.78125;
930.58008;
929.37891;
928.17578;
926.97461;
925.77148;
924.57031;
923.36719;
922.16406;
920.96094;
919.75781;
918.55469;
917.35156;
916.14844;
914.94336;
913.74023;
912.53516;
911.33008;
910.12695;
908.92188;
907.7168;
906.50977;
905.30469;
904.09961;
902.89258;
901.6875;
900.48047;
899.27344;
898.06641;
896.85938;
895.65234;
894.44531;
893.23828;
892.0293;
890.82227;
889.61328;
888.4043;
887.19531;
885.98633;
884.77734;
883.56836;
882.35938;
881.14844;
879.93945;
878.72852;
877.51953;
876.30859;
875.09766;
873.88672;
872.67578;
871.46289;
870.25195;
869.04102;
867.82813;
866.61523;
865.4043;
864.19141;
862.97852;
861.76563;
860.55273;
859.33789;
858.125;
856.91016;
855.69727;
854.48242;
853.26758;
852.05273;
850.83789;
849.62305;
848.4082;
847.19141;
845.97656;
844.75977;
843.54297;
842.32813;
841.11133;
839.89453;
838.67773;
837.45898;
836.24219;
835.02539;
833.80664;
832.58789;
831.37109;
830.15234;
828.93359;
827.71484;
826.49609;
825.27539;
824.05664;
822.83594;
821.61719;
820.39648;
819.17578;
817.95508;
816.73438;
815.51367;
814.29297;
813.07031;
811.84961;
810.62695;
809.40625;
808.18359;
806.96094;
805.73828;
804.51563;
803.29102;
802.06836;
800.8457;
799.62109;
798.39648;
797.17383;
795.94922;
794.72461;
793.5;
792.27344;
791.04883;
789.82422;
788.59766;
787.37305;
786.14648;
784.91992;
783.69336;
782.4668;
781.24023;
780.01172;
778.78516;
777.55859;
776.33008;
775.10156;
773.87305;
772.64453;
771.41602;
770.1875;
768.95898;
767.73047;
766.5;
765.27148;
764.04102;
762.81055;
761.58008;
760.34961;
759.11914;
757.88867;
756.65625;
755.42578;
754.19336;
752.96289;
751.73047;
750.49805;
749.26563;
748.0332;
746.80078;
745.56641;
744.33398;
743.09961;
741.86719;
740.63281;
739.39844;
738.16406;
736.92969;
735.69531;
734.46094;
733.22461;
731.99023;
730.75391;
729.51758;
728.28125;
727.04492;
725.80859;
724.57227;
723.33594;
722.09961;
720.86133;
719.62305;
718.38672;
717.14844;
715.91016;
714.67188;
713.43359;
712.19336;
710.95508;
709.7168;
708.47656;
707.23633;
705.99609;
704.75781;
703.51758;
702.27539;
701.03516;
699.79492;
698.55273;
697.3125;
696.07031;
694.82813;
693.58594;
692.34375;
691.10156;
689.85938;
688.61719;
687.37305;
686.12891;
684.88672;
683.64258;
682.39844;
681.1543;
679.91016;
678.66602;
677.41992;
676.17578;
674.92969;
673.68555;
672.43945;
671.19336;
669.94727;
668.70117;
667.45508;
666.20703;
664.96094;
663.71289;
662.4668;
661.21875;
659.9707;
658.72266;
657.47461;
656.22656;
654.97656;
653.72852;
652.47852;
651.23047;
649.98047;
648.73047;
647.48047;
646.23047;
644.98047;
643.72852;
642.47852;
641.22656;
639.97656;
638.72461;
637.47266;
636.2207;
634.96875;
633.7168;
632.46484;
631.21094;
629.95898;
628.70508;
627.45117;
626.19727;
624.94336;
623.68945;
622.43555;
621.18164;
619.92578;
618.67188;
617.41602;
616.16016;
614.9043;
613.64844;
612.39258;
611.13672;
609.88086;
608.62305;
607.36719;
606.10938;
604.85156;
603.59375;
602.33594;
601.07813;
599.82031;
598.5625;
597.30273;
596.04492;
594.78516;
593.52539;
592.26758;
591.00781;
589.74609;
588.48633;
587.22656;
585.96484;
584.70508;
583.44336;
582.18164;
580.92188;
579.66016;
578.39648;
577.13477;
575.87305;
574.60938;
573.34766;
572.08398;
570.82031;
569.55664;
568.29297;
567.0293;
565.76563;
564.50195;
563.23633;
561.97266;
560.70703;
559.44141;
558.17578;
556.91016;
555.64453;
554.37891;
553.11328;
551.8457;
550.57813;
549.3125;
548.04492;
546.77734;
545.50977;
544.24219;
542.97461;
541.70508;
540.4375;
539.16797;
537.89844;
536.63086;
535.36133;
534.0918;
532.82031;
531.55078;
530.28125;
529.00977;
527.74023;
526.46875;
525.19727;
523.92578;
522.6543;
521.38281;
520.11133;
518.83789;
517.56641;
516.29297;
515.01953;
513.74609;
512.47266;
511.19922;
509.92578;
508.65234;
507.37695;
506.10352;
504.82813;
503.55273;
502.2793;
501.00391;
499.72656;
498.45117;
497.17578;
495.89844;
494.62305;
493.3457;
492.06836;
490.79102;
489.51367;
488.23633;
486.95898;
485.68164;
484.40234;
483.125;
481.8457;
480.56641;
479.28711;
478.00781;
476.72852;
475.44922;
474.16797;
472.88867;
471.60742;
470.32617;
469.04688;
467.76563;
466.48438;
465.20117;
463.91992;
462.63867;
461.35547;
460.07422;
458.79102;
457.50781;
456.22461;
454.94141;
453.6582;
452.37305;
451.08984;
449.80469;
448.52148;
447.23633;
445.95117;
444.66602;
443.38086;
442.0957;
440.80859;
439.52344;
438.23633;
436.94922;
435.66406;
434.37695;
433.08984;
431.80078;
430.51367;
429.22656;
427.9375;
426.65039;
425.36133;
424.07227;
422.7832;
421.49414;
420.20508;
418.91406;
417.625;
416.33398;
415.04492;
413.75391;
412.46289;
411.17188;
409.88086;
408.58984;
407.29688;
406.00586;
404.71289;
403.42188;
402.12891;
400.83594;
399.54297;
398.25;
396.95508;
395.66211;
394.36914;
393.07422;
391.7793;
390.48438;
389.18945;
387.89453;
386.59961;
385.30469;
384.00781;
382.71289;
381.41602;
380.11914;
378.82227;
377.52539;
376.22852;
374.93164;
373.63477;
372.33594;
371.03906;
369.74023;
368.44141;
367.14258;
365.84375;
364.54492;
363.24609;
361.94531;
360.64648;
359.3457;
358.04492;
356.74414;
355.44336;
354.14258;
352.8418;
351.54102;
350.23828;
348.9375;
347.63477;
346.33203;
345.0293;
343.72656;
342.42383;
341.12109;
339.81641;
338.51367;
337.20898;
335.90625;
334.60156;
333.29688;
331.99219;
330.68555;
329.38086;
328.07617;
326.76953;
325.46289;
324.1582;
322.85156;
321.54492;
320.23828;
318.92969;
317.62305;
316.31445;
315.00781;
313.69922;
312.39063;
311.08203;
309.77344;
308.46484;
307.15625;
305.8457;
304.53711;
303.22656;
301.91602;
300.60547;
299.29492;
297.98438;
296.67383;
295.36328;
294.05078;
292.73828;
291.42773;
290.11523;
288.80273;
287.49023;
286.17773;
284.86328;
283.55078;
282.23633;
280.92383;
279.60938;
278.29492;
276.98047;
275.66602;
274.35156;
273.03516;
271.7207;
270.4043;
269.08789;
267.77148;
266.45703;
265.13867;
263.82227;
262.50586;
261.1875;
259.87109;
258.55273;
257.23438;
255.91797;
254.59766;
253.2793;
251.96094;
250.64258;
249.32227;
248.00391;
246.68359;
245.36328;
244.04297;
242.72266;
241.40234;
240.08008;
238.75977;
237.4375;
236.11719;
234.79492;
233.47266;
232.15039;
230.82813;
229.50391;
228.18164;
226.85742;
225.53516;
224.21094;
222.88672;
221.5625;
220.23828;
218.91406;
217.58789;
216.26367;
214.9375;
213.61328;
212.28711;
210.96094;
209.63477;
208.30664;
206.98047;
205.6543;
204.32617;
202.99805;
201.67188;
200.34375;
199.01563;
197.6875;
196.35742;
195.0293;
193.69922;
192.37109;
191.04102;
189.71094;
188.38086;
187.05078;
185.7207;
184.38867;
183.05859;
181.72656;
180.39648;
179.06445;
177.73242;
176.40039;
175.06836;
173.73438;
172.40234;
171.06836;
169.73633;
168.40234;
167.06836;
165.73438;
164.40039;
163.06445;
161.73047;
160.39648;
159.06055;
157.72461;
156.38867;
155.05273;
153.7168;
152.38086;
151.04492;
149.70703;
148.37109;
147.0332;
145.69531;
144.35742;
143.01953;
141.68164;
140.3418;
139.00391;
137.66406;
136.32617;
134.98633;
133.64648;
132.30664;
130.9668;
129.625;
128.28516;
126.94531;
125.60352;
124.26172;
122.91992;
121.57813;
120.23633;
118.89453;
117.55078;
116.20898;
114.86523;
113.52344;
112.17969;
110.83594;
109.49219;
108.14648;
106.80273;
105.45898;
104.11328;
102.76758;
101.42188;
